cell,F,d_eff_nominal,N,s,geometry,monitor_angle_deg,monitor_rank,superposed,load,coherence,welch_floor,coherence_gap,d_eff_meas,f_eff_meas,rho_rd,pair,gamma_r,log_alignment,leverage,delta_read,delta_input,feasible
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,2,0.28796257392626273,0.08656323449201349,1.502040067068748,2.311971283584354,2.311971283584354,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,3,0.3308443144462764,0.11592496838461469,1.2870075131796752,2.348525294727118,2.348525294727118,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,4,0.30367725436970816,0.0967530825917295,1.5366388948707623,2.1429691257658043,2.1429691257658043,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,5,0.38243743311574147,0.15812669566889148,1.3148524888014637,1.9886693149821069,1.9886693149821069,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,6,0.35070355340618614,0.13124028478532745,1.2870075131796752,2.2155356954533407,2.2155356954533407,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,7,0.3168201491019585,0.10577727679845074,1.4154858162795951,2.2298809845067757,2.2298809845067757,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,8,0.32191535621932604,0.1094014431855829,1.399302572816555,2.2199677897440253,2.2199677897440253,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,9,0.2802200938313153,0.0817777881244888,1.3068448708972993,2.730716963108055,2.730716963108055,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,10,0.2745213875373829,0.07835296099996399,1.3777461774618218,2.643958291899897,2.643958291899897,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,11,0.2793012458528822,0.08122001852828982,1.395845202589211,2.5650147616114762,2.5650147616114762,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,12,0.32383509776893377,0.11078539323050784,1.5364667068358389,2.0098004048806937,2.0098004048806937,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,13,0.29727248799462597,0.09252209545653163,1.383317256753773,2.431775548464414,2.431775548464414,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,14,0.35217452851618314,0.13241989460805018,1.395845202589211,2.0342522259278,2.0342522259278,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,15,0.37423758874625956,0.1508854182366758,1.3549934290818826,1.972038568991119,1.972038568991119,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,16,0.33749497091301495,0.12092869035995753,1.2845859918620155,2.306585260541851,2.306585260541851,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,17,0.32657348943767184,0.11277711073614552,1.3549934290818826,2.2598618162320667,2.2598618162320667,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,18,0.31620012402886394,0.10534109188632332,1.4292745106832034,2.212698876649541,2.212698876649541,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,19,0.3285022573074454,0.11419243925788412,1.401927423885234,2.17138138589092,2.17138138589092,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,20,0.38541002697144133,0.16080379986811694,1.3377446300104305,1.9395624808068603,1.9395624808068603,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,21,0.4458300717511258,0.22160030882272116,1.3148524888014637,1.7059001541788132,1.7059001541788132,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,22,0.23701251800587717,0.05781444112272493,1.4058178685761993,3.001232610234564,3.001232610234564,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,23,0.3220511269804612,0.10949898776514501,1.399302572816555,2.219031892641801,2.219031892641801,True
4,32,32,32,0.05,random,30.0,4,False,1.0,0.4784378249410763,0.0,0.4784378249410763,16.45031964663816,32,1.9452509548371981,24,0.34433913669633354,0.12620905626623719,1.2870075131796752,2.256485418847267,2.256485418847267,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,0,0.48360043067015196,0.266402597075076,1.0000000000000002,2.067822806969473,2.067822806969473,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,1,0.44725860835806014,0.2231938810187139,1.0000000000000002,2.2358429358601266,2.2358429358601266,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,2,0.48534106340495586,0.26860643853695343,1.0,2.0604067436297395,2.0604067436297395,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,3,0.46131498631477885,0.23928756317657354,1.0,2.167716266901524,2.167716266901524,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,4,0.4988617190532026,0.2861672400389272,1.0,2.004563512906774,2.004563512906774,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,5,0.4735383831423618,0.2539102807040387,1.0,2.111761233300841,2.111761233300841,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,6,0.48964415742854456,0.2741097951148308,0.9999999999999999,2.042299463454608,2.042299463454608,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,7,0.4766675021322339,0.2577504045733765,1.0,2.097898420863159,2.097898420863159,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,8,0.4838945028771749,0.266774030096784,1.0000000000000002,2.0665661503780837,2.0665661503780837,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,9,0.49485311121931697,0.2808780744778206,1.0000000000000002,2.020801683020648,2.020801683020648,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,10,0.49397089818428175,0.2797234904847906,1.0,2.0244107571433045,2.0244107571433045,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,11,0.467175192625535,0.24622368604582792,1.0,2.1405246164291767,2.1405246164291767,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,12,0.4862299708922965,0.26973683517281516,1.0000000000000002,2.056639984912627,2.056639984912627,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,13,0.45226045964137,0.228834116102961,1.0000000000000002,2.211115251580852,2.211115251580852,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,14,0.4894968614905656,0.27392010740388073,1.0,2.042914017783286,2.042914017783286,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,15,0.4874273526586284,0.27126480840910555,1.0,2.051587779277446,2.051587779277446,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,16,0.43003168854865526,0.20447790979342603,1.0,2.325410025886631,2.325410025886631,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,17,0.4606859123954437,0.23855102655372767,1.0,2.170676317841514,2.170676317841514,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,18,0.4929370963677369,0.2783748275095576,1.0,2.0286564094457766,2.0286564094457766,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,19,0.4980211031382585,0.2850522257600276,1.0,2.0079470401927613,2.0079470401927613,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,20,0.4236337599997684,0.19779939810977426,1.0,2.3605295290926454,2.3605295290926454,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,21,0.4908117616637047,0.27561673279410537,1.0,2.037440986765068,2.037440986765068,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,22,0.4714906064755737,0.2514187948629568,1.0,2.1209330287088264,2.1209330287088264,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,23,0.4858172316714271,0.26921155108530787,1.0,2.058387259257058,2.058387259257058,True
5,32,32,32,0.05,trained,30.0,4,False,1.0,9.020562075079397e-17,0.0,9.020562075079397e-17,31.121272891302887,32,1.0282355773739151,24,0.4990004969202557,0.28635161913298496,1.0,2.0040060203783887,2.0040060203783887,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,0,0.2891088055902676,0.08728476141374392,1.2221029431961448,2.83028969749829,2.83028969749829,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,1,0.33732763564955626,0.12080126141522438,1.1709327928721662,2.5317225434452464,2.5317225434452464,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,2,0.252882040949349,0.06608566575918322,1.2341542032676829,3.204148128426646,3.204148128426646,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,3,0.2693392176145168,0.07530950894332154,1.2788493916345143,2.903227069536355,2.903227069536355,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,4,0.3076092762401565,0.0994043630581599,1.2512780106217682,2.5980455413162447,2.5980455413162447,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,5,0.3326140635900573,0.11724431050496688,1.2269503108082085,2.4503742326267948,2.4503742326267948,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,6,0.3155836540319275,0.10490844307153056,1.1256915424127523,2.814920257523378,2.814920257523378,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,7,0.3492115516067461,0.13005026766337913,1.1256915424127523,2.5438529068995464,2.5438529068995464,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,8,0.2734449726009608,0.07771525076471997,1.223631665940138,2.9886795331616325,2.9886795331616325,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,9,0.23897872806687948,0.0588065350359993,1.2179359070481168,3.4357085858262164,3.4357085858262164,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,10,0.31736396680002066,0.10616071064294876,1.2341542032676829,2.553130169094277,2.553130169094277,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,11,0.2557535619726276,0.06764722491306871,1.1455164233117114,3.413319870135296,3.413319870135296,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,12,0.3024649491767988,0.09594393061052632,1.2219428762020932,2.705665113882583,2.705665113882583,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,13,0.2710545419787921,0.07630946336455643,1.2157699539582865,3.034533279841879,3.034533279841879,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,14,0.2503649727147492,0.06473333431237978,1.2382056323138104,3.225771911405264,3.225771911405264,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,15,0.2904049865850724,0.08810476313680438,1.2179359070481168,2.827297414910888,2.827297414910888,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,16,0.37353375839593556,0.15027358558484433,1.2399031571977106,2.1591478220816254,2.1591478220816254,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,17,0.26858769602645627,0.07487371960157044,1.2512780106217682,2.975500815661097,2.975500815661097,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,18,0.2936040517239263,0.09014720403857224,1.3160226830084494,2.588061430701889,2.588061430701889,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,19,0.3449154325904237,0.12665980545235597,1.1455164233117114,2.5309644986969073,2.5309644986969073,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,20,0.287549468105381,0.08630402352238674,1.180766189093051,2.945259209429992,2.945259209429992,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,21,0.2696285278547214,0.07547764838313556,1.2098285525767793,3.065563592472178,3.065563592472178,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,22,0.27769945242235566,0.08025279777289847,1.1921775150687675,3.020536235081883,3.020536235081883,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,23,0.27086134006135787,0.07619646827948176,1.2399031571977106,2.977592153726514,2.977592153726514,True
6,32,64,64,0.05,random,30.0,4,False,0.5,0.38196111062433985,0.0,0.38196111062433985,21.6439058940615,32,1.4784762120398949,24,0.252215693755439,0.06572616603029394,1.2098285525767793,3.277208432893085,3.277208432893085,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,0,0.31212498255519067,0.10250017116303664,1.0000000000000002,3.2038447926005973,3.2038447926005973,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,1,0.3460396810040121,0.127541892209284,1.0,2.889841988926136,2.889841988926136,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,2,0.34127507490190634,0.12382853425639787,1.0,2.930187621488129,2.930187621488129,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,3,0.4200735583547845,0.19414533630443037,1.0,2.3805354564959855,2.3805354564959855,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,4,0.3401599304087609,0.12296883423439905,1.0000000000000002,2.9397936400043565,2.9397936400043565,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,5,0.3605177394376059,0.13923107982420185,1.0,2.773788611789152,2.773788611789152,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,6,0.39403793057545466,0.16873336473032471,1.0000000000000002,2.537826748149843,2.537826748149843,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,7,0.29586586106174073,0.09160731240345317,1.0,3.3799100592796067,3.3799100592796067,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,8,0.3992428387467664,0.17363322306159357,1.0,2.504741232526614,2.504741232526614,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,9,0.357861164714172,0.13703995553708828,1.0,2.7943797723866237,2.7943797723866237,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,10,0.38364325112444553,0.1592092878597974,1.0000000000000002,2.606588274572883,2.606588274572883,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,11,0.34481547401920637,0.1265815543635251,1.0000000000000002,2.90010186707659,2.90010186707659,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,12,0.36922933116850043,0.1465648737733569,1.0000000000000002,2.708343881661023,2.708343881661023,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,13,0.332232365029023,0.11695901267596781,1.0,3.00994155073556,3.00994155073556,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,14,0.39038533198726627,0.16534728721647743,1.0000000000000002,2.561571652575866,2.561571652575866,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,15,0.36607339213878376,0.1438816042379924,1.0000000000000002,2.7316926645706205,2.7316926645706205,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,16,0.3399822799433287,0.122832205798874,1.0,2.941329766265139,2.941329766265139,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,17,0.3083311605908246,0.09989559180593958,1.0,3.2432660976717327,3.2432660976717327,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,18,0.3244661861861687,0.11124256546446856,1.0,3.081985250155561,3.081985250155561,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,19,0.34642965883629206,0.12784872222024016,1.0000000000000002,2.886588877404857,2.886588877404857,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,20,0.34130056526169705,0.12384822712920722,1.0,2.9299687776175696,2.9299687776175696,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,21,0.3670033417985324,0.14466913379346177,1.0000000000000002,2.7247708293319928,2.7247708293319928,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,22,0.38632899112814933,0.16163707066853122,1.0000000000000002,2.58846740204462,2.58846740204462,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,23,0.32664536907540886,0.11282967063055911,1.0,3.061424084567816,3.061424084567816,True
7,32,64,64,0.05,trained,30.0,4,False,0.5,9.194034422677078e-17,0.0,9.194034422677078e-17,30.96879994646828,32,1.0332980307701372,24,0.3782651117109264,0.154415958871259,1.0,2.64364851275052,2.64364851275052,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,0,0.39008507215772525,0.16507084583329124,3.0360309382602866,0.8443732692245197,0.8443732692245197,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,1,0.45337931411147564,0.23010875520661936,2.6573911449978134,0.8300090263852097,0.8300090263852097,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,2,0.5011194436629115,0.28917745239796366,2.6975865807473234,0.739747240154647,0.739747240154647,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,3,0.29297290640995566,0.08974214639273449,3.0360309382602866,1.1242589346900387,1.1242589346900387,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,4,0.11675823773165149,0.013726261654671371,3.0794174093552256,2.781274844943317,2.781274844943317,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,5,0.3545761647907414,0.13435945724708878,3.1833453409216204,0.8859448883638936,0.8859448883638936,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,6,0.3974161303119668,0.17190351034526147,3.027456334322447,0.8311446654888073,0.8311446654888073,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,7,0.38267207252513485,0.15833699784740587,2.709545457479096,0.9644434990679244,0.9644434990679244,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,8,0.4257153847623251,0.19995644804831708,2.9254608074463073,0.8029460583896934,0.8029460583896934,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,9,0.30620710071678875,0.09845418439351732,3.2888669338172196,0.9929752872398062,0.9929752872398062,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,10,0.34701083324081505,0.12830679990770372,3.1326315475956705,0.9199148923422467,0.9199148923422467,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,11,0.24731072350730765,0.06311297127593442,3.094076270096304,1.3068508871190416,1.3068508871190416,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,12,0.17358398256536026,0.030594679550584338,3.0360309382602866,1.8975103738588288,1.8975103738588288,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,13,0.5051251260449198,0.2945742932823303,2.9171032180287093,0.6786552792630388,0.6786552792630388,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,14,0.36610209857162573,0.1439058751822615,3.1138066239446545,0.877215190180276,0.877215190180276,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,15,0.43322463524207894,0.20786534056193479,3.1326315475956705,0.7368473704731553,0.7368473704731553,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,16,0.30582440099982694,0.0981957597601479,2.8958993026179884,1.1291312050972395,1.1291312050972395,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,17,0.2619701464052015,0.07109689511548187,3.0184207514815653,1.2646443824861198,1.2646443824861198,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,18,0.4397494662861975,0.21490209696084286,2.511536569028548,0.9054306105400581,0.9054306105400581,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,19,0.31303698749307424,0.10313206221535542,2.632377861038434,1.2135456417481525,1.2135456417481525,True
8,64,8,8,0.05,random,30.0,4,True,8.0,0.973471432931305,0.3333333333333333,0.6401380995979717,7.162256466186248,64,8.935731400034417,20,0.2714565827396048,0.07654489815330866,3.1138066239446545,1.1830633053093829,1.1830633053093829,True
